216.734000000	0.0458512	0.0389735	0.12	0.0458512	0.0458512	0.0458512	216.735000000	0.0624207	-0.00150938	0.123691	-0.000347356	0.00183956	0.000877551	
216.735000000	0.0464788	0.039507	0.12	0.0464788	0.0464788	0.0464788	216.736000000	0.0610925	0.00150819	0.123731	-0.000407401	0.00314353	0.000732883	
216.736000000	0.0471065	0.0400405	0.12	0.0471065	0.0471065	0.0471065	216.737000000	0.0586102	-0.00180635	0.12378	-0.000397063	0.00495738	0.000855552	
216.737000000	0.0477341	0.040574	0.12	0.0477341	0.0477341	0.0477341	216.739000000	0.0512975	-0.00158114	0.123875	-0.00014688	0.00627401	0.000795109	
216.739000000	0.0489892	0.0416408	0.12	0.0489892	0.0489892	0.0489892	216.739000000	0.0512975	-0.00158114	0.123875	-0.00014688	0.00627401	0.000795109	
216.739000000	0.0489892	0.0416408	0.12	0.0489892	0.0489892	0.0489892	216.739000000	0.0471344	0.00108863	0.123914	6.92515e-05	0.00640323	0.00060566	
216.740000000	0.0496168	0.0421743	0.12	0.0496168	0.0496168	0.0496168	216.741000000	0.0432216	-0.000919536	0.123941	0.000349805	0.00610223	0.000728226	
216.741000000	0.0502443	0.0427077	0.12	0.0502443	0.0502443	0.0502443	216.742000000	0.0398406	0.00027703	0.123954	0.000631524	0.00547346	0.000601692	
216.742000000	0.0508718	0.0432411	0.12	0.0508718	0.0508718	0.0508718	216.743000000	0.0373259	-0.000284742	0.12395	0.000906818	0.00456945	0.000662942	
216.743000000	0.0514993	0.0437744	0.12	0.0514993	0.0514993	0.0514993	216.745000000	0.035688	0.0009191	0.123892	0.00134365	0.00219949	0.000661279	
216.745000000	0.0527543	0.0448411	0.12	0.0527543	0.0527543	0.0527543	216.745000000	0.035688	0.0009191	0.123892	0.00134365	0.00219949	0.000661279	
216.745000000	0.0527543	0.0448411	0.12	0.0527543	0.0527543	0.0527543	216.746000000	0.0366969	-0.0012565	0.123844	0.0014627	0.000984741	0.000745526	
216.746000000	0.0533817	0.0453744	0.12	0.0533817	0.0533817	0.0533817	216.747000000	0.0389575	0.00137422	0.123784	0.00153172	-0.000781367	0.000636874	
216.747000000	0.0540091	0.0459077	0.12	0.0540091	0.0540091	0.0540091	216.748000000	0.0423106	-0.0015566	0.12372	0.00153013	-0.0029949	0.000760904	
216.748000000	0.0546365	0.046441	0.12	0.0546365	0.0546365	0.0546365	216.749000000	0.0465021	0.00143165	0.123654	0.00144959	-0.00379231	0.000613632	
216.749000000	0.0552639	0.0469743	0.12	0.0552639	0.0552639	0.0552639	216.750000000	0.0512872	-0.00138706	0.123593	0.0013124	-0.00430138	0.00077235	
216.750000000	0.0558912	0.0475075	0.12	0.0558912	0.0558912	0.0558912	216.750000000	0.0563054	0.00103553	0.123539	0.00111261	-0.00448394	0.000629374	
216.751000000	0.0565185	0.0480408	0.12	0.0565185	0.0565185	0.0565185	216.753000000	0.0656779	0.000298137	0.12347	0.000608018	-0.00376965	0.000667245	
216.753000000	0.0577731	0.0491072	0.12	0.0577731	0.0577731	0.0577731	216.753000000	0.0656779	0.000298137	0.12347	0.000608018	-0.00376965	0.000667245	
216.753000000	0.0577731	0.0491072	0.12	0.0577731	0.0577731	0.0577731	216.754000000	0.0693677	-0.000263478	0.123457	0.000348119	-0.00295262	0.000738737	
216.754000000	0.0584004	0.0496403	0.12	0.0584004	0.0584004	0.0584004	216.756000000	0.0738116	0.000792878	0.123475	-4.97942e-05	-0.000898856	0.000735352	
216.756000000	0.0596548	0.0507066	0.12	0.0596548	0.0596548	0.0596548	216.756000000	0.0738116	0.000792878	0.123475	-4.97942e-05	-0.000898856	0.000735352	
216.756000000	0.0596548	0.0507066	0.12	0.0596548	0.0596548	0.0596548	216.757000000	0.0756679	-0.000880496	0.123496	0.000166398	-0.000989227	0.000793053	
216.757000000	0.060282	0.0512397	0.12	0.060282	0.060282	0.060282	216.758000000	0.0757067	0.00094023	0.123526	-8.15284e-05	0.00051135	0.000683756	
216.758000000	0.0609092	0.0517728	0.12	0.0609092	0.0609092	0.0609092	216.758000000	0.0746716	-0.00137481	0.123566	-0.000244873	0.00185253	0.000740598	
216.759000000	0.0615363	0.0523059	0.12	0.0615363	0.0615363	0.0615363	216.759000000	0.0726165	0.00134724	0.123608	-0.00029146	0.00342028	0.000610048	
216.760000000	0.0621634	0.0528389	0.12	0.0621634	0.0621634	0.0621634	216.762000000	0.0632543	-0.001051	0.123728	0.000285689	0.00522276	0.000703095	
216.763000000	0.0640446	0.0544379	0.12	0.0640446	0.0640446	0.0640446	216.762000000	0.0632543	-0.001051	0.123728	0.000285689	0.00522276	0.000703095	
216.763000000	0.0640446	0.0544379	0.12	0.0640446	0.0640446	0.0640446	216.762000000	0.0632543	-0.001051	0.123728	0.000285689	0.00522276	0.000703095	
216.763000000	0.0640446	0.0544379	0.12	0.0640446	0.0640446	0.0640446	216.764000000	0.0599079	0.000540206	0.123751	0.000396908	0.00534489	0.000561236	
216.764000000	0.0646716	0.0549709	0.12	0.0646716	0.0646716	0.0646716	216.765000000	0.0566124	0.0208428	0.123458	0.0134315	0.0367888	0.0180637	
216.765000000	0.0652986	0.0555038	0.12	0.0652986	0.0652986	0.0652986	216.766000000	0.0540194	0.0355585	0.122935	0.0214773	0.0535441	0.0324842	
216.766000000	0.0659256	0.0560368	0.12	0.0659256	0.0659256	0.0659256	216.767000000	0.052388	0.0459402	0.122254	0.0354357	0.0696906	0.0465899	
216.767000000	0.0665525	0.0565697	0.12	0.0665525	0.0665525	0.0665525	216.769000000	0.0525085	0.0628333	0.12077	0.0534568	0.0791225	0.0705941	
216.769000000	0.0678063	0.0576354	0.12	0.0678063	0.0678063	0.0678063	216.769000000	0.0525085	0.0628333	0.12077	0.0534568	0.0791225	0.0705941	
216.769000000	0.0678063	0.0576354	0.12	0.0678063	0.0678063	0.0678063	216.770000000	0.0543786	0.0673524	0.12007	0.0617486	0.0709818	0.0810811	
216.770000000	0.0684332	0.0581682	0.12	0.0684332	0.0684332	0.0684332	216.771000000	0.0572877	0.0671338	0.119443	0.0679127	0.058564	0.0879814	
216.771000000	0.06906	0.058701	0.12	0.06906	0.06906	0.06906	216.771000000	0.0609022	0.0643513	0.118947	0.0718727	0.0551214	0.0892736	
216.772000000	0.0696868	0.0592338	0.12	0.0696868	0.0696868	0.0696868	216.773000000	0.0637922	0.0668929	0.118689	0.0730707	0.0540658	0.0904303	
216.773000000	0.0703136	0.0597666	0.12	0.0703136	0.0703136	0.0703136	216.774000000	0.0675623	0.0666329	0.118552	0.0735989	0.0595206	0.0862821	
216.774000000	0.0709404	0.0602993	0.12	0.0709404	0.0709404	0.0709404	216.776000000	0.0746071	0.0654902	0.118718	0.0724553	0.0862072	0.0722402	
216.775000000	0.0715671	0.060832	0.12	0.0715671	0.0715671	0.0715671	216.777000000	0.0778628	0.0641581	0.118953	0.0712959	0.08231	0.0669695	
216.776000000	0.0721938	0.0613647	0.12	0.0721938	0.0721938	0.0721938	216.778000000	0.0806448	0.0616606	0.119233	0.0704209	0.0736703	0.0638396	
216.778000000	0.0734471	0.06243	0.12	0.0734471	0.0734471	0.0734471	216.778000000	0.0806448	0.0616606	0.119233	0.0704209	0.0736703	0.0638396	
216.778000000	0.0734471	0.06243	0.12	0.0734471	0.0734471	0.0734471	216.779000000	0.0827402	0.0599332	0.119561	0.070097	0.0642712	0.0623756	
216.779000000	0.0740737	0.0629626	0.12	0.0740737	0.0740737	0.0740737	216.780000000	0.0840564	0.0602516	0.119922	0.0705882	0.0639031	0.0625547	
216.780000000	0.0747003	0.0634952	0.12	0.0747003	0.0747003	0.0747003	216.781000000	0.0845252	0.0619178	0.120268	0.0716193	0.0690114	0.0642527	
216.781000000	0.0753268	0.0640278	0.12	0.0753268	0.0753268	0.0753268	216.781000000	0.0842151	0.0636482	0.120553	0.0729095	0.0807039	0.0671709	
216.782000000	0.0759533	0.0645603	0.12	0.0759533	0.0759533	0.0759533	216.782000000	0.0832913	0.0646202	0.120748	0.0741153	0.0875899	0.0705908	
216.784000000	0.0772063	0.0656253	0.12	0.0772063	0.0772063	0.0772063	216.784000000	0.0827864	0.064293	0.120863	0.0752044	0.0849358	0.0736255	
216.784000000	0.0772063	0.0656253	0.12	0.0772063	0.0772063	0.0772063	216.785000000	0.0814382	0.0639423	0.120898	0.0757035	0.0799469	0.0756893	
216.785000000	0.0778327	0.0661578	0.12	0.0778327	0.0778327	0.0778327	216.786000000	0.0798988	0.0645797	0.120871	0.0762739	0.0725988	0.077021	
216.786000000	0.0784591	0.0666902	0.12	0.0784591	0.0784591	0.0784591	216.787000000	0.0782084	0.0659175	0.120785	0.0770795	0.0707491	0.0780575	
216.787000000	0.0790855	0.0672226	0.12	0.0790855	0.0790855	0.0790855	216.788000000	0.0765188	0.067274	0.120639	0.0780654	0.0746333	0.0791302	
216.788000000	0.0797118	0.067755	0.12	0.0797118	0.0797118	0.0797118	216.789000000	0.0750324	0.0681696	0.120442	0.0790489	0.079519	0.0802749	
216.789000000	0.0803381	0.0682874	0.12	0.0803381	0.0803381	0.0803381	216.790000000	0.0739371	0.0685846	0.120214	0.0798976	0.0841812	0.0813424	
216.790000000	0.0809644	0.0688197	0.12	0.0809644	0.0809644	0.0809644	216.791000000	0.0733848	0.0688174	0.11998	0.0805331	0.0845967	0.0821569	
216.791000000	0.0815906	0.069352	0.12	0.0815906	0.0815906	0.0815906	216.792000000	0.0734535	0.0691718	0.119763	0.0810214	0.0826516	0.0827092	
216.792000000	0.0822168	0.0698843	0.12	0.0822168	0.0822168	0.0822168	216.794000000	0.0754437	0.070456	0.119444	0.081948	0.0779324	0.0835248	
216.794000000	0.0834691	0.0709488	0.12	0.0834691	0.0834691	0.0834691	216.794000000	0.0754437	0.070456	0.119444	0.081948	0.0779324	0.0835248	
216.794000000	0.0834691	0.0709488	0.12	0.0834691	0.0834691	0.0834691	216.795000000	0.0771813	0.0707992	0.119353	0.08234	0.0785119	0.0838512	
216.795000000	0.0840952	0.071481	0.12	0.0840952	0.0840952	0.0840952	216.796000000	0.0793758	0.0713228	0.119324	0.0828858	0.0836743	0.0843183	
216.796000000	0.0847213	0.0720131	0.12	0.0847213	0.0847213	0.0847213	216.797000000	0.0819023	0.0719794	0.119355	0.083428	0.0889084	0.0848924	
216.797000000	0.0853474	0.0725453	0.12	0.0853474	0.0853474	0.0853474	216.798000000	0.0846487	0.07264	0.119441	0.0838762	0.0896814	0.0855416	
216.798000000	0.0859734	0.0730774	0.12	0.0859734	0.0859734	0.0859734	216.799000000	0.087449	0.0732096	0.119575	0.0842771	0.0865059	0.0862268	
216.799000000	0.0865993	0.0736094	0.12	0.0865993	0.0865993	0.0865993	216.799000000	0.0901042	0.0736849	0.119748	0.0847475	0.0834718	0.0868978	
216.800000000	0.0872253	0.0741415	0.12	0.0872253	0.0872253	0.0872253	216.801000000	0.0924333	0.0741293	0.119947	0.0853502	0.0826209	0.087505	
216.801000000	0.0878512	0.0746735	0.12	0.0878512	0.0878512	0.0878512	216.803000000	0.0955659	0.0748141	0.120374	0.0867048	0.089117	0.0883559	
216.803000000	0.0891029	0.0757375	0.12	0.0891029	0.0891029	0.0891029	216.803000000	0.0955659	0.0748141	0.120374	0.0867048	0.089117	0.0883559	
216.803000000	0.0891029	0.0757375	0.12	0.0891029	0.0891029	0.0891029	216.804000000	0.0962499	0.0750232	0.120574	0.0872404	0.0936033	0.0885306	
216.804000000	0.0897287	0.0762694	0.12	0.0897287	0.0897287	0.0897287	216.805000000	0.0964518	0.0757582	0.120758	0.0878488	0.0940122	0.0888555	
216.805000000	0.0903545	0.0768013	0.12	0.0903545	0.0903545	0.0903545	216.806000000	0.0961755	0.0767228	0.120907	0.088519	0.0924688	0.089437	
216.806000000	0.0909802	0.0773332	0.12	0.0909802	0.0909802	0.0909802	216.807000000	0.0954811	0.0775603	0.121008	0.0892734	0.0912493	0.0902655	
216.807000000	0.0916059	0.077865	0.12	0.0916059	0.0916059	0.0916059	216.808000000	0.0944614	0.0781186	0.121053	0.0901003	0.0901008	0.0911952	
216.808000000	0.0922316	0.0783968	0.12	0.0922316	0.0922316	0.0922316	216.809000000	0.093235	0.0784858	0.121044	0.0909867	0.0906834	0.0920665	
216.809000000	0.0928572	0.0789286	0.12	0.0928572	0.0928572	0.0928572	216.809000000	0.0919479	0.0788492	0.120987	0.0918753	0.0924789	0.0927857	
216.810000000	0.0934828	0.0794604	0.12	0.0934828	0.0934828	0.0934828	216.810000000	0.0907574	0.0793328	0.120891	0.0927019	0.0941479	0.0933705	
216.812000000	0.0947338	0.0805238	0.12	0.0947338	0.0947338	0.0947338	216.810000000	0.0907574	0.0793328	0.120891	0.0927019	0.0941479	0.0933705	
216.812000000	0.0947338	0.0805238	0.12	0.0947338	0.0947338	0.0947338	216.813000000	0.0891574	0.0798229	0.120602	0.0937335	0.0945379	0.0940076	
216.813000000	0.0953593	0.0810554	0.12	0.0953593	0.0953593	0.0953593	216.814000000	0.0889761	0.0806053	0.120444	0.0942913	0.0941409	0.0944888	
216.814000000	0.0959847	0.081587	0.12	0.0959847	0.0959847	0.0959847	216.815000000	0.0892809	0.0815808	0.120285	0.0949277	0.0942031	0.0952553	
216.815000000	0.0966101	0.0821186	0.12	0.0966101	0.0966101	0.0966101	216.816000000	0.0900867	0.0823981	0.12013	0.0955956	0.0945387	0.0962549	
216.816000000	0.0972355	0.0826502	0.12	0.0972355	0.0972355	0.0972355	216.817000000	0.0913702	0.082927	0.119988	0.0962618	0.0965085	0.097328	
216.817000000	0.0978608	0.0831817	0.12	0.0978608	0.0978608	0.0978608	216.818000000	0.0930841	0.083274	0.119871	0.0968692	0.0987814	0.0982872	
216.818000000	0.0984861	0.0837132	0.12	0.0984861	0.0984861	0.0984861	216.819000000	0.0951519	0.0836289	0.11979	0.0973877	0.0997593	0.0990387	
216.819000000	0.0991113	0.0842446	0.12	0.0991113	0.0991113	0.0991113	216.820000000	0.0974609	0.0841075	0.119751	0.097844	0.0992059	0.0996125	
216.820000000	0.0997365	0.0847761	0.12	0.0997365	0.0997365	0.0997365	216.821000000	0.102155	0.0846306	0.119767	0.0981703	0.0990957	0.100329	
216.822000000	0.100987	0.0858388	0.12	0.100987	0.100987	0.100987	216.821000000	0.102155	0.0846306	0.119767	0.0981703	0.0990957	0.100329	
216.822000000	0.100987	0.0858388	0.12	0.100987	0.100987	0.100987	216.822000000	0.104241	0.085049	0.119836	0.0985378	0.0999891	0.1005	
216.823000000	0.101612	0.0863701	0.12	0.101612	0.101612	0.101612	216.824000000	0.106086	0.0859593	0.119931	0.0986057	0.100195	0.100751	
216.824000000	0.102237	0.0869014	0.12	0.102237	0.102237	0.102237	216.825000000	0.107563	0.0869594	0.120047	0.0992249	0.102267	0.101443	
216.825000000	0.102862	0.0874327	0.12	0.102862	0.102862	0.102862	216.826000000	0.108618	0.0877228	0.120167	0.100152	0.104772	0.102415	
216.826000000	0.103487	0.0879639	0.12	0.103487	0.103487	0.103487	216.827000000	0.109241	0.0881897	0.120282	0.101177	0.105792	0.103418	
216.827000000	0.104112	0.0884951	0.12	0.104112	0.104112	0.104112	216.828000000	0.109441	0.0885174	0.120386	0.102188	0.105332	0.104261	
216.828000000	0.104737	0.0890262	0.12	0.104737	0.104737	0.104737	216.829000000	0.109249	0.0889001	0.120476	0.103156	0.104851	0.104887	
216.829000000	0.105362	0.0895574	0.12	0.105362	0.105362	0.105362	216.829000000	0.108726	0.0894255	0.120546	0.10407	0.104569	0.105359	
216.831000000	0.106611	0.0906195	0.12	0.106611	0.106611	0.106611	216.831000000	0.107891	0.0897226	0.120586	0.104772	0.104727	0.105619	
216.831000000	0.106611	0.0906195	0.12	0.106611	0.106611	0.106611	216.832000000	0.10703	0.0906509	0.120607	0.105419	0.105551	0.105821	
216.832000000	0.107236	0.0911505	0.12	0.107236	0.107236	0.107236	216.833000000	0.106122	0.0914374	0.120593	0.106129	0.107015	0.10641	
216.833000000	0.107861	0.0916815	0.12	0.107861	0.107861	0.107861	216.834000000	0.105325	0.0919529	0.120543	0.106855	0.108264	0.107244	
216.834000000	0.108485	0.0922124	0.12	0.108485	0.108485	0.108485	216.835000000	0.104746	0.092298	0.120465	0.10756	0.108915	0.108124	
216.835000000	0.10911	0.0927433	0.12	0.10911	0.10911	0.10911	216.836000000	0.104474	0.0926563	0.120368	0.10823	0.109051	0.108924	
216.836000000	0.109734	0.0932742	0.12	0.109734	0.109734	0.109734	216.837000000	0.104568	0.0931402	0.120264	0.10887	0.108876	0.109625	
216.837000000	0.110359	0.093805	0.12	0.110359	0.110359	0.110359	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.839000000	0.111608	0.0948665	0.12	0.111608	0.111608	0.111608	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.839000000	0.111608	0.0948665	0.12	0.111608	0.111608	0.111608	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.840000000	0.112232	0.0953972	0.12	0.112232	0.112232	0.112232	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.841000000	0.112856	0.0959279	0.12	0.112856	0.112856	0.112856	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.842000000	0.113481	0.0964586	0.12	0.113481	0.113481	0.113481	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.843000000	0.114105	0.0969892	0.12	0.114105	0.114105	0.114105	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.844000000	0.114729	0.0975197	0.12	0.114729	0.114729	0.114729	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.846000000	0.115977	0.0985807	0.12	0.115977	0.115977	0.115977	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.846000000	0.115977	0.0985807	0.12	0.115977	0.115977	0.115977	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.847000000	0.116601	0.0991112	0.12	0.116601	0.116601	0.116601	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.848000000	0.117225	0.0996416	0.12	0.117225	0.117225	0.117225	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.851000000	0.119097	0.101233	0.12	0.119097	0.119097	0.119097	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.851000000	0.119097	0.101233	0.12	0.119097	0.119097	0.119097	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.851000000	0.119097	0.101233	0.12	0.119097	0.119097	0.119097	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.853000000	0.120345	0.102293	0.12	0.120345	0.120345	0.120345	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.853000000	0.120345	0.102293	0.12	0.120345	0.120345	0.120345	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.855000000	0.121592	0.103353	0.12	0.121592	0.121592	0.121592	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.855000000	0.121592	0.103353	0.12	0.121592	0.121592	0.121592	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.856000000	0.122216	0.103883	0.12	0.122216	0.122216	0.122216	216.837000000	0.105056	0.0937376	0.120161	0.109492	0.108831	0.110283	
216.857000000	0.122839	0.104413	0.12	0.122839	0.122839	0.122839	216.858000000	0.124056	0.10415	0.120737	0.120393	0.122832	0.122228	
216.858000000	0.123463	0.104943	0.12	0.123463	0.123463	0.123463	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.859000000	0.124086	0.105473	0.12	0.124086	0.124086	0.124086	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.861000000	0.125333	0.106533	0.12	0.125333	0.125333	0.125333	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.861000000	0.125333	0.106533	0.12	0.125333	0.125333	0.125333	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.862000000	0.125957	0.107063	0.12	0.125957	0.125957	0.125957	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.863000000	0.12658	0.107593	0.12	0.12658	0.12658	0.12658	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.864000000	0.127203	0.108123	0.12	0.127203	0.127203	0.127203	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.865000000	0.127826	0.108652	0.12	0.127826	0.127826	0.127826	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.866000000	0.128449	0.109182	0.12	0.128449	0.128449	0.128449	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.867000000	0.129073	0.109712	0.12	0.129073	0.129073	0.129073	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.868000000	0.129696	0.110241	0.12	0.129696	0.129696	0.129696	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.870000000	0.130941	0.1113	0.12	0.130941	0.130941	0.130941	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.870000000	0.130941	0.1113	0.12	0.130941	0.130941	0.130941	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.871000000	0.131564	0.11183	0.12	0.131564	0.131564	0.131564	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.872000000	0.132187	0.112359	0.12	0.132187	0.132187	0.132187	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
216.874000000	0.133433	0.113418	0.12	0.133433	0.133433	0.133433	216.859000000	0.123437	0.104855	0.120683	0.121626	0.123706	0.123028	
